,UNIT,Dayofweek,Hour,ENTRIESn_hourly
888,R019,2,12.0,43732.0
889,R019,2,16.0,13693.0
890,R019,2,20.0,11404.0
891,R019,3,0.0,4257.0
892,R019,3,4.0,808.0
893,R019,3,8.0,23366.0
894,R019,3,9.0,1322.0
895,R019,3,12.0,35646.0
896,R019,3,14.0,2873.0
897,R019,3,16.0,19948.0
898,R019,3,20.0,12438.0
899,R019,4,0.0,4573.0
900,R019,4,4.0,793.0
901,R019,4,8.0,21267.0
902,R019,4,12.0,43654.0
903,R019,4,14.0,907.0
904,R019,4,15.0,113.0
905,R019,4,16.0,12410.0
906,R019,4,20.0,12091.0
907,R019,5,0.0,5340.0
908,R019,5,4.0,801.0
909,R019,5,8.0,5638.0
910,R019,5,10.0,259.0
911,R019,5,11.0,326.0
912,R019,5,12.0,11618.0
913,R019,5,16.0,9088.0
914,R019,5,20.0,9178.0
915,R019,6,0.0,5569.0
916,R019,6,4.0,1110.0
917,R019,6,8.0,3322.0
918,R019,6,12.0,11915.0
919,R019,6,16.0,9892.0
920,R019,6,20.0,7235.0
921,R020,0,0.0,14090.0
922,R020,0,4.0,3487.0
923,R020,0,7.0,321.0
924,R020,0,8.0,1936.0
925,R020,0,9.0,30.0
926,R020,0,12.0,12817.0
927,R020,0,14.0,3844.0
928,R020,0,16.0,31782.0
929,R020,0,17.0,23.0
930,R020,0,20.0,137325.0
931,R020,1,0.0,42915.0
932,R020,1,4.0,11341.0
933,R020,1,6.0,77.0
934,R020,1,8.0,1185.0
935,R020,1,9.0,51.0
936,R020,1,10.0,285.0
937,R020,1,12.0,13467.0
938,R020,1,13.0,115.0
939,R020,1,16.0,36870.0
940,R020,1,20.0,138957.0
941,R020,2,0.0,36925.0
942,R020,2,4.0,7514.0
943,R020,2,7.0,63.0
944,R020,2,8.0,1204.0
945,R020,2,12.0,16271.0
946,R020,2,15.0,3988.0
947,R020,2,16.0,37713.0
948,R020,2,20.0,148349.0
949,R020,3,0.0,33586.0
950,R020,3,4.0,6463.0
951,R020,3,6.0,28.0
952,R020,3,7.0,95.0
953,R020,3,8.0,1519.0
954,R020,3,12.0,15427.0
955,R020,3,15.0,1298.0
956,R020,3,16.0,39507.0
957,R020,3,20.0,142883.0
958,R020,4,0.0,35621.0
959,R020,4,4.0,6852.0
960,R020,4,8.0,1402.0
961,R020,4,12.0,14864.0
962,R020,4,14.0,4818.0
963,R020,4,16.0,53247.0
964,R020,4,20.0,123130.0
965,R020,5,0.0,28276.0
966,R020,5,4.0,7816.0
967,R020,5,8.0,1525.0
968,R020,5,12.0,6717.0
969,R020,5,16.0,16677.0
970,R020,5,20.0,28454.0
971,R020,6,0.0,16062.0
972,R020,6,4.0,6822.0
973,R020,6,8.0,1813.0
974,R020,6,12.0,6565.0
975,R020,6,16.0,15716.0
976,R020,6,20.0,28286.0
977,R021,0,0.0,12280.0
978,R021,0,4.0,4012.0
979,R021,0,7.0,111.0
980,R021,0,8.0,1554.0
981,R021,0,12.0,10682.0
982,R021,0,16.0,27518.0
983,R021,0,20.0,88786.0
984,R021,1,0.0,24610.0
985,R021,1,4.0,5951.0
986,R021,1,7.0,320.0
987,R021,1,8.0,2334.0
988,R021,1,12.0,11235.0
989,R021,1,14.0,1682.0
990,R021,1,16.0,24103.0
991,R021,1,20.0,89912.0
992,R021,2,0.0,27283.0
993,R021,2,4.0,4126.0
994,R021,2,7.0,95.0
995,R021,2,8.0,2120.0
996,R021,2,9.0,44.0
997,R021,2,11.0,88.0
998,R021,2,12.0,11945.0
999,R021,2,16.0,25254.0
1000,R021,2,20.0,89572.0
1001,R021,3,0.0,26976.0
1002,R021,3,4.0,6270.0
1003,R021,3,8.0,1409.0
1004,R021,3,12.0,12746.0
1005,R021,3,16.0,28127.0
1006,R021,3,20.0,90647.0
1007,R021,4,0.0,27147.0
1008,R021,4,4.0,5414.0
1009,R021,4,8.0,1426.0
1010,R021,4,10.0,1545.0
1011,R021,4,12.0,10876.0
1012,R021,4,16.0,31052.0
1013,R021,4,20.0,75709.0
1014,R021,5,0.0,24550.0
1015,R021,5,4.0,11245.0
1016,R021,5,8.0,878.0
1017,R021,5,12.0,5992.0
1018,R021,5,16.0,12645.0
1019,R021,5,20.0,21237.0
1020,R021,6,0.0,13751.0
1021,R021,6,4.0,8261.0
1022,R021,6,8.0,1033.0
1023,R021,6,12.0,5552.0
1024,R021,6,16.0,11482.0
1025,R021,6,20.0,20167.0
1026,R022,0,0.0,34234.0
1027,R022,0,4.0,4624.0
1028,R022,0,8.0,7814.0
1029,R022,0,12.0,35288.0
1030,R022,0,14.0,1725.0
1031,R022,0,16.0,64641.0
1032,R022,0,20.0,134500.0
1033,R022,1,0.0,43604.0
1034,R022,1,4.0,10916.0
1035,R022,1,8.0,8048.0
1036,R022,1,9.0,619.0
1037,R022,1,10.0,163.0
1038,R022,1,12.0,27523.0
1039,R022,1,16.0,53855.0
1040,R022,1,20.0,118498.0
1041,R022,2,0.0,52779.0
1042,R022,2,4.0,15512.0
1043,R022,2,7.0,160.0
1044,R022,2,8.0,4867.0
1045,R022,2,12.0,38681.0
1046,R022,2,15.0,0.0
1047,R022,2,16.0,61354.0
1048,R022,2,20.0,124252.0
1049,R022,3,0.0,45533.0
1050,R022,3,4.0,4325.0
1051,R022,3,8.0,2224.0
1052,R022,3,12.0,38161.0
1053,R022,3,13.0,536.0
1054,R022,3,14.0,2327.0
1055,R022,3,16.0,57735.0
1056,R022,3,18.0,402.0
1057,R022,3,20.0,121029.0
1058,R022,4,0.0,52966.0
1059,R022,4,4.0,13446.0
1060,R022,4,8.0,5263.0
1061,R022,4,9.0,313.0
1062,R022,4,10.0,648.0
1063,R022,4,12.0,30876.0
1064,R022,4,13.0,1156.0
1065,R022,4,16.0,63677.0
1066,R022,4,20.0,122770.0
1067,R022,5,0.0,65820.0
1068,R022,5,4.0,8813.0
1069,R022,5,8.0,2327.0
1070,R022,5,12.0,17009.0
1071,R022,5,16.0,47963.0
1072,R022,5,20.0,69978.0
1073,R022,5,23.0,444.0
1074,R022,6,0.0,35356.0
1075,R022,6,4.0,12930.0
1076,R022,6,8.0,2729.0
1077,R022,6,12.0,15406.0
1078,R022,6,16.0,44427.0
1079,R022,6,20.0,66686.0
1080,R023,0,0.0,17926.0
1081,R023,0,4.0,2918.0
1082,R023,0,6.0,17.0
1083,R023,0,7.0,1024.0
1084,R023,0,8.0,16715.0
1085,R023,0,12.0,54124.0
1086,R023,0,14.0,1872.0
1087,R023,0,16.0,36059.0
1088,R023,0,20.0,85357.0
1089,R023,1,0.0,20912.0
1090,R023,1,4.0,2730.0
1091,R023,1,8.0,9346.0
1092,R023,1,10.0,3097.0
1093,R023,1,11.0,5039.0
1094,R023,1,12.0,46423.0
1095,R023,1,16.0,32679.0
1096,R023,1,20.0,73917.0
1097,R023,2,0.0,32378.0
1098,R023,2,4.0,6884.0
1099,R023,2,8.0,11447.0
1100,R023,2,12.0,60608.0
1101,R023,2,15.0,3495.0
1102,R023,2,16.0,31226.0
1103,R023,2,20.0,78064.0
1104,R023,3,0.0,24483.0
1105,R023,3,4.0,3396.0
1106,R023,3,8.0,10793.0
1107,R023,3,12.0,56289.0
1108,R023,3,16.0,34811.0
1109,R023,3,20.0,75296.0
1110,R023,4,0.0,31000.0
1111,R023,4,4.0,4235.0
1112,R023,4,8.0,5957.0
1113,R023,4,12.0,56491.0
1114,R023,4,14.0,3330.0
1115,R023,4,16.0,35462.0
1116,R023,4,20.0,77328.0
1117,R023,5,0.0,26605.0
1118,R023,5,4.0,5483.0
1119,R023,5,8.0,2430.0
1120,R023,5,12.0,16225.0
1121,R023,5,13.0,35.0
1122,R023,5,16.0,27422.0
1123,R023,5,20.0,38268.0
1124,R023,6,0.0,19020.0
1125,R023,6,4.0,6127.0
1126,R023,6,8.0,3370.0
1127,R023,6,12.0,14566.0
1128,R023,6,16.0,25892.0
1129,R023,6,20.0,34108.0
1130,R024,0,0.0,9162.0
1131,R024,0,4.0,2469.0
1132,R024,0,7.0,3855.0
1133,R024,0,8.0,13301.0
1134,R024,0,10.0,0.0
1135,R024,0,12.0,30719.0
1136,R024,0,16.0,17112.0
1137,R024,0,20.0,22657.0
1138,R024,1,0.0,10530.0
1139,R024,1,4.0,3159.0
1140,R024,1,8.0,5219.0
1141,R024,1,9.0,4027.0
1142,R024,1,12.0,34048.0
1143,R024,1,16.0,14627.0
1144,R024,1,20.0,19800.0
1145,R024,2,0.0,7676.0
1146,R024,2,2.0,43.0
1147,R024,2,4.0,3288.0
1148,R024,2,8.0,9042.0
1149,R024,2,10.0,2124.0
1150,R024,2,12.0,26404.0
1151,R024,2,16.0,15491.0
1152,R024,2,20.0,21280.0
1153,R024,3,0.0,13532.0
1154,R024,3,4.0,1553.0
1155,R024,3,8.0,7111.0
1156,R024,3,12.0,37387.0
1157,R024,3,16.0,16321.0
1158,R024,3,20.0,19464.0
1159,R024,4,0.0,8352.0
1160,R024,4,4.0,1471.0
1161,R024,4,8.0,9683.0
1162,R024,4,12.0,34042.0
1163,R024,4,16.0,17062.0
1164,R024,4,20.0,20305.0
1165,R024,5,0.0,10842.0
1166,R024,5,4.0,2117.0
1167,R024,5,8.0,2040.0
1168,R024,5,12.0,16515.0
1169,R024,5,16.0,13109.0
1170,R024,5,20.0,12435.0
1171,R024,6,0.0,8510.0
1172,R024,6,4.0,2213.0
1173,R024,6,8.0,3049.0
1174,R024,6,12.0,12696.0
1175,R024,6,16.0,13072.0
1176,R024,6,20.0,13549.0
1177,R025,0,0.0,9815.0
1178,R025,0,4.0,2574.0
1179,R025,0,6.0,1585.0
1180,R025,0,8.0,42383.0
1181,R025,0,12.0,55658.0
1182,R025,0,13.0,428.0
1183,R025,0,15.0,509.0
1184,R025,0,16.0,33699.0
1185,R025,0,20.0,28650.0
1186,R025,1,0.0,12167.0
1187,R025,1,4.0,10849.0
1188,R025,1,7.0,2245.0
1189,R025,1,8.0,21192.0
1190,R025,1,11.0,1028.0
1191,R025,1,12.0,69336.0
1192,R025,1,14.0,32.0
1193,R025,1,16.0,24500.0
1194,R025,1,19.0,372.0
1195,R025,1,20.0,29774.0
1196,R025,2,0.0,21786.0
1197,R025,2,4.0,5728.0
1198,R025,2,8.0,26544.0
1199,R025,2,12.0,68922.0
1200,R025,2,16.0,33033.0
1201,R025,2,20.0,32396.0
1202,R025,3,0.0,12303.0
1203,R025,3,4.0,1791.0
1204,R025,3,7.0,2731.0
1205,R025,3,8.0,22012.0
1206,R025,3,12.0,68240.0
1207,R025,3,16.0,31706.0
1208,R025,3,20.0,32470.0
1209,R025,3,21.0,36.0
1210,R025,4,0.0,12794.0
1211,R025,4,4.0,1928.0
1212,R025,4,8.0,13298.0
1213,R025,4,9.0,2938.0
1214,R025,4,10.0,0.0
1215,R025,4,12.0,75771.0
1216,R025,4,14.0,4708.0
1217,R025,4,15.0,1405.0
1218,R025,4,16.0,27285.0
1219,R025,4,20.0,31805.0
1220,R025,5,0.0,14568.0
1221,R025,5,4.0,2548.0
1222,R025,5,8.0,1956.0
1223,R025,5,12.0,27544.0
1224,R025,5,16.0,21580.0
1225,R025,5,20.0,17547.0
1226,R025,6,0.0,12955.0
1227,R025,6,4.0,3077.0
1228,R025,6,8.0,3682.0
1229,R025,6,12.0,19382.0
1230,R025,6,16.0,17914.0
1231,R025,6,20.0,16908.0
1232,R027,0,0.0,2950.0
1233,R027,0,4.0,490.0
1234,R027,0,7.0,62.0
1235,R027,0,8.0,2246.0
1236,R027,0,9.0,53.0
1237,R027,0,10.0,65.0
1238,R027,0,12.0,10573.0
1239,R027,0,14.0,1074.0
1240,R027,0,16.0,14478.0
1241,R027,0,20.0,63266.0
1242,R027,1,0.0,11674.0
1243,R027,1,4.0,1761.0
1244,R027,1,8.0,3279.0
1245,R027,1,12.0,11607.0
1246,R027,1,16.0,17315.0
1247,R027,1,20.0,65494.0
1248,R027,2,0.0,8399.0
1249,R027,2,4.0,1397.0
1250,R027,2,8.0,1903.0
1251,R027,2,12.0,12424.0
1252,R027,2,16.0,17110.0
1253,R027,2,20.0,65567.0
1254,R027,3,0.0,10524.0
1255,R027,3,4.0,720.0
1256,R027,3,8.0,1597.0
1257,R027,3,12.0,12741.0
1258,R027,3,14.0,915.0
1259,R027,3,16.0,17764.0
1260,R027,3,20.0,65978.0
1261,R027,4,0.0,9690.0
1262,R027,4,4.0,1167.0
1263,R027,4,8.0,1677.0
1264,R027,4,9.0,199.0
1265,R027,4,10.0,238.0
1266,R027,4,12.0,10554.0
1267,R027,4,16.0,23570.0
1268,R027,4,20.0,50874.0
1269,R027,5,0.0,10635.0
1270,R027,5,4.0,1335.0
1271,R027,5,8.0,403.0
1272,R027,5,12.0,4962.0
1273,R027,5,16.0,8027.0
1274,R027,5,20.0,8138.0
1275,R027,6,0.0,3698.0
1276,R027,6,4.0,1145.0
1277,R027,6,8.0,362.0
1278,R027,6,12.0,5128.0
1279,R027,6,15.0,132.0
1280,R027,6,16.0,7897.0
1281,R027,6,20.0,7774.0
1282,R028,0,3.0,2056.0
1283,R028,0,7.0,872.0
1284,R028,0,11.0,11013.0
1285,R028,0,14.0,3534.0
1286,R028,0,15.0,10246.0
1287,R028,0,17.0,760.0
1288,R028,0,19.0,43028.0
1289,R028,0,23.0,13859.0
1290,R028,1,3.0,2337.0
1291,R028,1,7.0,2495.0
1292,R028,1,11.0,12152.0
1293,R028,1,14.0,192.0
1294,R028,1,15.0,15401.0
1295,R028,1,16.0,69.0
1296,R028,1,17.0,943.0
1297,R028,1,19.0,41739.0
1298,R028,1,23.0,12041.0
1299,R028,2,3.0,3433.0
1300,R028,2,7.0,1454.0
1301,R028,2,8.0,19.0
1302,R028,2,11.0,10934.0
1303,R028,2,14.0,87.0
1304,R028,2,15.0,11719.0
1305,R028,2,16.0,323.0
1306,R028,2,17.0,601.0
1307,R028,2,19.0,41291.0
1308,R028,2,23.0,16206.0
1309,R028,3,3.0,2468.0
1310,R028,3,7.0,1327.0
1311,R028,3,10.0,69.0
1312,R028,3,11.0,9568.0
1313,R028,3,15.0,13854.0
1314,R028,3,17.0,361.0
1315,R028,3,19.0,44629.0
1316,R028,3,23.0,13799.0
1317,R028,4,3.0,4651.0
1318,R028,4,7.0,812.0
1319,R028,4,11.0,10012.0
1320,R028,4,14.0,86.0
1321,R028,4,15.0,16801.0
1322,R028,4,17.0,1295.0
1323,R028,4,19.0,40277.0
1324,R028,4,23.0,13383.0
1325,R028,5,3.0,4215.0
1326,R028,5,7.0,575.0
1327,R028,5,11.0,3512.0
1328,R028,5,15.0,9428.0
1329,R028,5,19.0,13095.0
1330,R028,5,23.0,8961.0
1331,R028,6,3.0,2636.0
1332,R028,6,7.0,526.0
1333,R028,6,11.0,3239.0
1334,R028,6,15.0,8214.0
1335,R028,6,19.0,14095.0
1336,R028,6,23.0,8215.0
1337,R029,0,0.0,12096.0
1338,R029,0,4.0,3560.0
1339,R029,0,7.0,131.0
1340,R029,0,8.0,10085.0
1341,R029,0,12.0,33261.0
1342,R029,0,16.0,51476.0
1343,R029,0,20.0,99498.0
1344,R029,1,0.0,23524.0
1345,R029,1,4.0,16037.0
1346,R029,1,8.0,9588.0
1347,R029,1,11.0,101.0
1348,R029,1,12.0,30555.0
1349,R029,1,14.0,1702.0
1350,R029,1,16.0,45434.0
1351,R029,1,20.0,108314.0
1352,R029,2,0.0,25452.0
1353,R029,2,4.0,5727.0
1354,R029,2,7.0,774.0
1355,R029,2,8.0,9713.0
1356,R029,2,12.0,32330.0
1357,R029,2,16.0,49144.0
1358,R029,2,20.0,107070.0
1359,R029,3,0.0,23088.0
1360,R029,3,4.0,2117.0
1361,R029,3,8.0,9452.0
1362,R029,3,12.0,31482.0
1363,R029,3,14.0,3228.0
1364,R029,3,15.0,2421.0
1365,R029,3,16.0,45334.0
1366,R029,3,20.0,108300.0
1367,R029,4,0.0,22450.0
1368,R029,4,4.0,3852.0
1369,R029,4,8.0,8615.0
1370,R029,4,11.0,370.0
1371,R029,4,12.0,27504.0
1372,R029,4,13.0,161.0
1373,R029,4,16.0,50377.0
1374,R029,4,19.0,6461.0
1375,R029,4,20.0,84378.0
1376,R029,5,0.0,30145.0
1377,R029,5,4.0,3803.0
1378,R029,5,8.0,3119.0
1379,R029,5,12.0,12335.0
1380,R029,5,16.0,28001.0
1381,R029,5,20.0,28876.0
1382,R029,6,0.0,13574.0
1383,R029,6,4.0,3714.0
1384,R029,6,8.0,2247.0
1385,R029,6,12.0,11712.0
1386,R029,6,16.0,24497.0
1387,R029,6,20.0,26075.0
1388,R030,0,0.0,6182.0
1389,R030,0,4.0,1004.0
1390,R030,0,7.0,336.0
1391,R030,0,8.0,2047.0
1392,R030,0,12.0,15664.0
1393,R030,0,13.0,79.0
1394,R030,0,16.0,24382.0
1395,R030,0,20.0,41836.0
1396,R030,1,0.0,17089.0
1397,R030,1,4.0,1024.0
1398,R030,1,8.0,1713.0
1399,R030,1,12.0,15871.0
1400,R030,1,16.0,25134.0
1401,R030,1,20.0,44107.0
1402,R030,2,0.0,14553.0
1403,R030,2,4.0,1073.0
1404,R030,2,8.0,1722.0
1405,R030,2,9.0,899.0
1406,R030,2,12.0,12286.0
1407,R030,2,16.0,24528.0
1408,R030,2,20.0,40098.0
1409,R030,3,0.0,13947.0
1410,R030,3,4.0,4497.0
1411,R030,3,8.0,1344.0
1412,R030,3,10.0,189.0
1413,R030,3,11.0,378.0
1414,R030,3,12.0,14607.0
1415,R030,3,13.0,0.0
1416,R030,3,14.0,0.0
1417,R030,3,16.0,26140.0
1418,R030,3,20.0,40651.0
1419,R030,4,0.0,13107.0
1420,R030,4,4.0,1249.0
1421,R030,4,8.0,1425.0
1422,R030,4,12.0,14277.0
1423,R030,4,16.0,26568.0
1424,R030,4,20.0,33961.0
1425,R030,5,0.0,9627.0
1426,R030,5,4.0,1979.0
1427,R030,5,8.0,437.0
1428,R030,5,12.0,5902.0
1429,R030,5,16.0,11268.0
1430,R030,5,20.0,11560.0
1431,R030,6,0.0,6284.0
1432,R030,6,4.0,1914.0
1433,R030,6,8.0,544.0
1434,R030,6,12.0,5451.0
1435,R030,6,14.0,309.0
1436,R030,6,16.0,9876.0
1437,R030,6,20.0,9973.0
1438,R031,0,0.0,11749.0
1439,R031,0,4.0,1534.0
1440,R031,0,7.0,29.0
1441,R031,0,8.0,17935.0
1442,R031,0,12.0,41224.0
1443,R031,0,14.0,712.0
1444,R031,0,16.0,28218.0
1445,R031,0,20.0,51772.0
1446,R031,1,0.0,14197.0
1447,R031,1,4.0,1789.0
1448,R031,1,7.0,326.0
1449,R031,1,8.0,18785.0
1450,R031,1,12.0,42593.0
1451,R031,1,16.0,18959.0
1452,R031,1,20.0,39107.0
1453,R031,2,0.0,22154.0
1454,R031,2,4.0,3362.0
1455,R031,2,7.0,33.0
1456,R031,2,8.0,17169.0
1457,R031,2,12.0,43695.0
1458,R031,2,16.0,22959.0
1459,R031,2,20.0,45189.0
1460,R031,3,0.0,18308.0
1461,R031,3,4.0,1772.0
1462,R031,3,7.0,32.0
1463,R031,3,8.0,14409.0
1464,R031,3,12.0,45251.0
1465,R031,3,14.0,2766.0
1466,R031,3,16.0,21897.0
1467,R031,3,20.0,47337.0
1468,R031,4,0.0,17063.0
1469,R031,4,4.0,2032.0
1470,R031,4,7.0,48.0
1471,R031,4,8.0,15393.0
1472,R031,4,12.0,37616.0
1473,R031,4,16.0,28160.0
1474,R031,4,20.0,45880.0
1475,R031,5,0.0,15998.0
1476,R031,5,4.0,3223.0
1477,R031,5,8.0,1050.0
1478,R031,5,12.0,8731.0
1479,R031,5,16.0,18584.0
1480,R031,5,20.0,25552.0
1481,R031,6,0.0,12906.0
1482,R031,6,4.0,3088.0
1483,R031,6,8.0,1141.0
1484,R031,6,12.0,7776.0
1485,R031,6,16.0,16759.0
1486,R031,6,20.0,23274.0
1487,R032,0,0.0,8276.0
1488,R032,0,4.0,1695.0
1489,R032,0,8.0,7467.0
1490,R032,0,12.0,19779.0
1491,R032,0,16.0,21953.0
1492,R032,0,20.0,71928.0
1493,R032,1,0.0,18621.0
1494,R032,1,4.0,4561.0
1495,R032,1,8.0,6245.0
1496,R032,1,12.0,20937.0
1497,R032,1,16.0,22295.0
1498,R032,1,20.0,72964.0
1499,R032,2,0.0,17075.0
1500,R032,2,4.0,1982.0
1501,R032,2,8.0,7631.0
1502,R032,2,12.0,17637.0
1503,R032,2,16.0,23872.0
1504,R032,2,20.0,74020.0
1505,R032,3,0.0,16699.0
1506,R032,3,4.0,4021.0
1507,R032,3,8.0,5706.0
1508,R032,3,12.0,23777.0
1509,R032,3,16.0,24316.0
1510,R032,3,20.0,70646.0
1511,R032,4,0.0,17391.0
1512,R032,4,4.0,2444.0
1513,R032,4,8.0,4783.0
1514,R032,4,9.0,351.0
1515,R032,4,11.0,4945.0
1516,R032,4,12.0,15312.0
1517,R032,4,16.0,29837.0
1518,R032,4,20.0,59135.0
1519,R032,5,0.0,15592.0
1520,R032,5,4.0,2750.0
1521,R032,5,8.0,1461.0
1522,R032,5,12.0,5561.0
1523,R032,5,16.0,10525.0
1524,R032,5,20.0,15305.0
1525,R032,6,0.0,9215.0
1526,R032,6,4.0,3336.0
1527,R032,6,8.0,1085.0
1528,R032,6,12.0,5402.0
1529,R032,6,16.0,9236.0
1530,R032,6,20.0,13744.0
1531,R033,0,0.0,55794.0
1532,R033,0,4.0,16642.0
1533,R033,0,7.0,473.0
1534,R033,0,8.0,8735.0
1535,R033,0,12.0,36404.0
1536,R033,0,16.0,49696.0
1537,R033,0,20.0,97240.0
1538,R033,1,0.0,46888.0
1539,R033,1,4.0,10761.0
1540,R033,1,8.0,4174.0
1541,R033,1,12.0,31735.0
1542,R033,1,16.0,44748.0
1543,R033,1,20.0,86270.0
1544,R033,2,0.0,60507.0
1545,R033,2,4.0,11315.0
1546,R033,2,8.0,7467.0
1547,R033,2,9.0,981.0
1548,R033,2,12.0,32002.0
1549,R033,2,14.0,561.0
1550,R033,2,16.0,37998.0
1551,R033,2,20.0,94069.0
1552,R033,3,0.0,61203.0
1553,R033,3,4.0,15672.0
1554,R033,3,7.0,253.0
1555,R033,3,8.0,4170.0
1556,R033,3,9.0,0.0
1557,R033,3,12.0,36870.0
1558,R033,3,14.0,1025.0
1559,R033,3,15.0,0.0
1560,R033,3,16.0,44576.0
1561,R033,3,20.0,88883.0
1562,R033,4,0.0,65715.0
1563,R033,4,4.0,17855.0
1564,R033,4,7.0,471.0
1565,R033,4,8.0,5075.0
1566,R033,4,12.0,37435.0
1567,R033,4,16.0,52475.0
1568,R033,4,20.0,86470.0
1569,R033,5,0.0,69883.0
1570,R033,5,4.0,28043.0
1571,R033,5,8.0,3212.0
1572,R033,5,12.0,23915.0
1573,R033,5,16.0,38902.0
1574,R033,5,20.0,62227.0
1575,R033,6,0.0,64315.0
1576,R033,6,4.0,36478.0
1577,R033,6,8.0,4156.0
1578,R033,6,12.0,23888.0
1579,R033,6,16.0,37541.0
1580,R033,6,18.0,5.0
1581,R033,6,20.0,66490.0
1582,R034,0,0.0,3876.0
1583,R034,0,4.0,623.0
1584,R034,0,8.0,1603.0
1585,R034,0,12.0,11337.0
1586,R034,0,16.0,7876.0
1587,R034,0,20.0,8854.0
1588,R034,1,0.0,2871.0
1589,R034,1,4.0,532.0
1590,R034,1,8.0,1663.0
1591,R034,1,12.0,10431.0
1592,R034,1,16.0,6549.0
1593,R034,1,20.0,7782.0
1594,R034,2,0.0,3228.0
1595,R034,2,4.0,522.0
1596,R034,2,8.0,478.0
1597,R034,2,12.0,11764.0
1598,R034,2,16.0,6414.0
1599,R034,2,20.0,7824.0
1600,R034,3,0.0,3121.0
1601,R034,3,4.0,828.0
1602,R034,3,8.0,2345.0
1603,R034,3,12.0,8911.0
1604,R034,3,14.0,2241.0
1605,R034,3,16.0,4390.0
1606,R034,3,20.0,7708.0
1607,R034,4,0.0,4988.0
1608,R034,4,4.0,659.0
1609,R034,4,8.0,234.0
1610,R034,4,9.0,573.0
1611,R034,4,10.0,1727.0
1612,R034,4,11.0,1170.0
1613,R034,4,12.0,6505.0
1614,R034,4,16.0,6772.0
1615,R034,4,17.0,1635.0
1616,R034,4,18.0,263.0
1617,R034,4,20.0,8008.0
1618,R034,5,0.0,4478.0
1619,R034,5,4.0,1042.0
1620,R034,5,12.0,5727.0
1621,R034,5,16.0,6323.0
1622,R034,5,18.0,240.0
1623,R034,5,20.0,5534.0
1624,R034,5,21.0,203.0
1625,R034,5,22.0,113.0
1626,R034,6,0.0,2996.0
1627,R034,6,4.0,1487.0
1628,R034,6,8.0,147.0
1629,R034,6,12.0,3646.0
1630,R034,6,16.0,6287.0
1631,R034,6,20.0,8296.0
1632,R035,0,0.0,7342.0
1633,R035,0,4.0,3454.0
1634,R035,0,8.0,13602.0
1635,R035,0,12.0,24458.0
1636,R035,0,16.0,23462.0
1637,R035,0,20.0,38582.0
1638,R035,1,0.0,7825.0
1639,R035,1,4.0,1026.0
1640,R035,1,7.0,1088.0
1641,R035,1,8.0,4584.0
1642,R035,1,12.0,27036.0
1643,R035,1,16.0,21334.0
1644,R035,1,20.0,35930.0
1645,R035,2,0.0,8203.0
1646,R035,2,4.0,1056.0
1647,R035,2,8.0,7497.0
1648,R035,2,12.0,25925.0
1649,R035,2,16.0,21146.0
1650,R035,2,20.0,35081.0
1651,R035,3,0.0,8486.0
1652,R035,3,4.0,1260.0
1653,R035,3,8.0,1398.0
1654,R035,3,9.0,571.0
1655,R035,3,10.0,589.0
1656,R035,3,12.0,31137.0
1657,R035,3,16.0,20815.0
1658,R035,3,20.0,34977.0
1659,R035,4,0.0,10101.0
1660,R035,4,4.0,2107.0
1661,R035,4,8.0,5634.0
1662,R035,4,12.0,22607.0
1663,R035,4,13.0,292.0
1664,R035,4,16.0,18892.0
1665,R035,4,20.0,25012.0
1666,R035,5,0.0,20615.0
1667,R035,5,4.0,1896.0
1668,R035,5,8.0,788.0
1669,R035,5,12.0,19750.0
1670,R035,5,16.0,17904.0
1671,R035,5,20.0,14095.0
1672,R035,6,0.0,8803.0
1673,R035,6,4.0,2234.0
1674,R035,6,8.0,2736.0
1675,R035,6,12.0,18279.0
1676,R035,6,16.0,17168.0
1677,R035,6,20.0,13057.0
1678,R035,6,22.0,1.0
1679,R036,0,0.0,1095.0
1680,R036,0,4.0,245.0
1681,R036,0,7.0,597.0
1682,R036,0,8.0,3748.0
1683,R036,0,12.0,9334.0
1684,R036,0,16.0,5594.0
1685,R036,0,20.0,4927.0
1686,R036,1,0.0,1614.0
1687,R036,1,4.0,327.0
1688,R036,1,8.0,2941.0
1689,R036,1,12.0,9831.0
1690,R036,1,16.0,4733.0
1691,R036,1,20.0,4306.0
1692,R036,2,0.0,1705.0
1693,R036,2,4.0,333.0
1694,R036,2,8.0,2848.0
1695,R036,2,12.0,10165.0
1696,R036,2,16.0,4647.0
1697,R036,2,20.0,4186.0
1698,R036,3,0.0,1691.0
1699,R036,3,4.0,273.0
1700,R036,3,7.0,85.0
1701,R036,3,8.0,4505.0
1702,R036,3,12.0,8310.0
1703,R036,3,14.0,1342.0
1704,R036,3,16.0,4185.0
1705,R036,3,20.0,4400.0
1706,R036,4,0.0,1928.0
1707,R036,4,4.0,424.0
1708,R036,4,8.0,427.0
1709,R036,4,12.0,12015.0
1710,R036,4,14.0,765.0
1711,R036,4,16.0,3421.0
1712,R036,4,20.0,3668.0
1713,R036,5,0.0,3649.0
1714,R036,5,4.0,219.0
1715,R036,5,8.0,48.0
1716,R036,5,12.0,2221.0
1717,R036,5,16.0,1813.0
1718,R036,5,20.0,1453.0
1719,R036,6,0.0,988.0
1720,R036,6,4.0,387.0
1721,R036,6,8.0,87.0
1722,R036,6,12.0,2640.0
1723,R036,6,16.0,2377.0
