C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
A038,R085,00-06-00,05-29-11,16:00:00,REGULAR,000432174,000041800
A038,R085,00-06-00,05-29-11,20:00:00,REGULAR,000432848,000041906
A038,R085,00-06-00,05-30-11,00:00:00,REGULAR,000433384,000041973
A038,R085,00-06-00,05-30-11,04:00:00,REGULAR,000433466,000041991
A038,R085,00-06-00,05-30-11,04:00:00,REGULAR,000433466,000041991                   
A038,R085,00-06-00,05-30-11,08:00:00,REGULAR,000433501,000041998
A038,R085,00-06-00,05-30-11,12:00:00,REGULAR,000433596,000042063
A038,R085,00-06-00,05-30-11,16:00:00,REGULAR,000433972,000042181
A038,R085,00-06-00,05-30-11,20:00:00,REGULAR,000434511,000042289
A038,R085,00-06-00,05-31-11,00:00:00,REGULAR,000434881,000042336
A038,R085,00-06-00,05-31-11,04:00:00,REGULAR,000434935,000042345
A038,R085,00-06-00,05-31-11,08:00:00,REGULAR,000435008,000042395
A038,R085,00-06-00,05-31-11,09:43:18,DOOR,000435223,000042463                 
A038,R085,00-06-00,05-31-11,14:35:44,TS,000435223,000042463
A038,R085,00-06-00,05-31-11,14:36:19,VLT,000435223,000042463
A038,R085,00-06-00,05-31-11,16:00:00,OPN,000435520,000042506
A038,R085,00-06-00,05-31-11,20:00:00,TS,000436925,000042551
A038,R085,00-06-00,06-01-11,00:00:00,VLT,000437628,000042593
A038,R085,00-06-00,06-01-11,04:00:00,OPN,000437663,000042596
A038,R085,00-06-00,06-01-11,04:00:00,REGULAR,000437663,000042596
A038,R085,00-06-00,06-01-11,08:00:00,REGULAR,000437749,000042634                                        
A038,R085,00-06-00,06-01-11,10:26:31,DOOR,000438024,000042700
A038,R085,00-06-00,06-01-11,10:27:24,OPEN,000438024,000042700
A038,R085,00-06-00,06-01-11,10:27:38,TS,000438024,000042700
A038,R085,00-06-00,06-01-11,10:36:36,VLT,000000000,000000000
A038,R085,00-06-00,06-01-11,12:00:00,OPN,000000154,000000037
A038,R085,00-06-00,06-01-11,16:00:00,DOOR,000000922,000000124
A038,R085,00-06-00,06-01-11,20:00:00,OPEN,000002425,000000188
A038,R085,00-06-00,06-02-11,00:00:00,TS,000003192,000000212                                            
A038,R085,00-06-00,06-02-11,04:00:00,REGULAR,000003267,000000215
A038,R085,00-06-00,06-02-11,04:00:00,RECOVR,000003267,000000215
A038,R085,00-06-00,06-02-11,08:00:00,AUD,000003374,000000254
A038,R085,00-06-00,06-02-11,12:00:00,REGULAR,000003790,000000349
A038,R085,00-06-00,06-02-11,16:00:00,REGULAR,000004609,000000428
A038,R085,00-06-00,06-02-11,20:00:00,REGULAR,000006094,000000490
A038,R085,00-06-00,06-03-11,00:00:00,REGULAR,000006957,000000530
A038,R085,00-06-00,06-03-11,04:00:00,REGULAR,000007051,000000541                   
A038,R085,00-06-00,06-03-11,08:00:00,REGULAR,000007125,000000584
A038,R085,00-06-00,06-03-11,12:00:00,REGULAR,000007549,000000697
A038,R085,00-06-00,06-03-11,16:00:00,REGULAR,000008359,000000770
A038,R085,00-06-00,06-03-11,20:00:00,REGULAR,000009800,000000831                                                                                                                                                                                                      
A039,R085,01-00-00,05-28-11,00:00:00,REGULAR,001552001,007625467
A039,R085,01-00-00,05-28-11,04:00:00,REGULAR,001552087,007625546
A039,R085,01-00-00,05-28-11,08:00:00,REGULAR,001552104,007625603
A039,R085,01-00-00,05-28-11,12:00:00,REGULAR,001552159,007625950
A039,R085,01-00-00,05-28-11,16:00:00,REGULAR,001552290,007626531
A039,R085,01-00-00,05-28-11,20:00:00,REGULAR,001552463,007627225
A039,R085,01-00-00,05-29-11,00:00:00,REGULAR,001552607,007627736
A039,R085,01-00-00,05-29-11,04:00:00,REGULAR,001552665,007627839              
A039,R085,01-00-00,05-29-11,04:00:00,RECOVR,001552665,007627839
A039,R085,01-00-00,05-29-11,08:00:00,AUD,001552675,007627868
A039,R085,01-00-00,05-29-11,12:00:00,REGULAR,001552712,007628131
A039,R085,01-00-00,05-29-11,16:00:00,REGULAR,001552843,007628691
A039,R085,01-00-00,05-29-11,20:00:00,REGULAR,001552979,007629290
A039,R085,01-00-00,05-30-11,00:00:00,REGULAR,001553097,007629635
A039,R085,01-00-00,05-30-11,04:00:00,REGULAR,001553130,007629666
A039,R085,01-00-00,05-30-11,08:00:00,REGULAR,001553134,007629705                   
A039,R085,01-00-00,05-30-11,12:00:00,REGULAR,001553174,007629929
A039,R085,01-00-00,05-30-11,16:00:00,REGULAR,001553272,007630426
A039,R085,01-00-00,05-30-11,20:00:00,REGULAR,001553391,007631016
A039,R085,01-00-00,05-31-11,00:00:00,REGULAR,001553488,007631297
A039,R085,01-00-00,05-31-11,04:00:00,REGULAR,001553507,007631319
A039,R085,01-00-00,05-31-11,08:00:00,REGULAR,001553540,007631469
A039,R085,01-00-00,05-31-11,12:00:00,REGULAR,001553632,007632160
A039,R085,01-00-00,05-31-11,16:00:00,REGULAR,001553739,007632751              
A039,R085,01-00-00,05-31-11,20:00:00,REGULAR,001553938,007633755
A039,R085,01-00-00,06-01-11,00:00:00,REGULAR,001554061,007634123
A039,R085,01-00-00,06-01-11,04:00:00,REGULAR,001554088,007634157
A039,R085,01-00-00,06-01-11,04:00:00,RECOVR,001554088,007634157
A039,R085,01-00-00,06-01-11,08:00:00,AUD,001554114,007634298
A039,R085,01-00-00,06-01-11,12:00:00,REGULAR,001554216,007635002
A039,R085,01-00-00,06-01-11,16:00:00,REGULAR,001554324,007635584
A039,R085,01-00-00,06-01-11,20:00:00,REGULAR,001554503,007636603                   
A039,R085,01-00-00,06-02-11,00:00:00,REGULAR,001554608,007637003
A039,R085,01-00-00,06-02-11,04:00:00,REGULAR,001554633,007637040
A039,R085,01-00-00,06-02-11,04:00:00,RECOVR,001554633,007637040
A039,R085,01-00-00,06-02-11,08:00:00,AUD,001554661,007637191
A039,R085,01-00-00,06-02-11,12:00:00,REGULAR,001554727,007637853
A039,R085,01-00-00,06-02-11,16:00:00,REGULAR,001554831,007638441
A039,R085,01-00-00,06-02-11,20:00:00,REGULAR,001555021,007639563
A039,R085,01-00-00,06-03-11,00:00:00,REGULAR,001555142,007640004                   
A039,R085,01-00-00,06-03-11,04:00:00,REGULAR,001555171,007640057
A039,R085,01-00-00,06-03-11,08:00:00,REGULAR,001555191,007640204
A039,R085,01-00-00,06-03-11,12:00:00,REGULAR,001555257,007640861
A039,R085,01-00-00,06-03-11,16:00:00,REGULAR,001555364,007641486
A039,R085,01-00-00,06-03-11,20:00:00,REGULAR,001555546,007642605                                                                                                                                                        
A039,R085,01-00-01,05-28-11,00:00:00,REGULAR,000082517,000129430
A039,R085,01-00-01,05-28-11,04:00:00,REGULAR,000082585,000129474
A039,R085,01-00-01,05-28-11,08:00:00,REGULAR,000082608,000129483
A039,R085,01-00-01,05-28-11,12:00:00,REGULAR,000082691,000129610
A039,R085,01-00-01,05-28-11,16:00:00,REGULAR,000082885,000129905
A039,R085,01-00-01,05-28-11,20:00:00,REGULAR,000083125,000130327
A039,R085,01-00-01,05-29-11,00:00:00,REGULAR,000083339,000130539
A039,R085,01-00-01,05-29-11,04:00:00,REGULAR,000083435,000130585              
A039,R085,01-00-01,05-29-11,04:00:00,RECOVR,000083435,000130585
A039,R085,01-00-01,05-29-11,08:00:00,AUD,000083461,000130595
A039,R085,01-00-01,05-29-11,12:00:00,REGULAR,000083539,000130681
A039,R085,01-00-01,05-29-11,16:00:00,REGULAR,000083720,000130895
A039,R085,01-00-01,05-29-11,20:00:00,REGULAR,000083907,000131252
A039,R085,01-00-01,05-30-11,00:00:00,REGULAR,000084069,000131441
A039,R085,01-00-01,05-30-11,04:00:00,REGULAR,000084124,000131462
A039,R085,01-00-01,05-30-11,08:00:00,REGULAR,000084135,000131474                   
A039,R085,01-00-01,05-30-11,12:00:00,REGULAR,000084194,000131578
A039,R085,01-00-01,05-30-11,16:00:00,REGULAR,000084371,000131794
A039,R085,01-00-01,05-30-11,20:00:00,REGULAR,000084563,000132074
A039,R085,01-00-01,05-31-11,00:00:00,REGULAR,000084719,000132182
A039,R085,01-00-01,05-31-11,04:00:00,REGULAR,000084737,000132194
A039,R085,01-00-01,05-31-11,08:00:00,REGULAR,000084781,000132254
A039,R085,01-00-01,05-31-11,12:00:00,REGULAR,000084927,000132553
A039,R085,01-00-01,05-31-11,16:00:00,REGULAR,000085083,000132795              
A039,R085,01-00-01,05-31-11,20:00:00,REGULAR,000085415,000133278
A039,R085,01-00-01,06-01-11,00:00:00,REGULAR,000085569,000133409
A039,R085,01-00-01,06-01-11,04:00:00,REGULAR,000085598,000133422
A039,R085,01-00-01,06-01-11,04:00:00,RECOVR,000085598,000133422
A039,R085,01-00-01,06-01-11,08:00:00,AUD,000085643,000133480
A039,R085,01-00-01,06-01-11,12:00:00,REGULAR,000085802,000133781
A039,R085,01-00-01,06-01-11,16:00:00,REGULAR,000085969,000133990
A039,R085,01-00-01,06-01-11,20:00:00,REGULAR,000086278,000134475                   
A039,R085,01-00-01,06-02-11,00:00:00,REGULAR,000086457,000134645
A039,R085,01-00-01,06-02-11,04:00:00,REGULAR,000086488,000134662
A039,R085,01-00-01,06-02-11,08:00:00,REGULAR,000086529,000134720
A039,R085,01-00-01,06-02-11,12:00:00,REGULAR,000086697,000135000
A039,R085,01-00-01,06-02-11,16:00:00,REGULAR,000086859,000135252
A039,R085,01-00-01,06-02-11,20:00:00,REGULAR,000087162,000135829
A039,R085,01-00-01,06-03-11,00:00:00,REGULAR,000087377,000135989
A039,R085,01-00-01,06-03-11,04:00:00,REGULAR,000087419,000136005              
A039,R085,01-00-01,06-03-11,08:00:00,REGULAR,000087466,000136054
A039,R085,01-00-01,06-03-11,12:00:00,REGULAR,000087633,000136347
A039,R085,01-00-01,06-03-11,16:00:00,REGULAR,000087834,000136623
A039,R085,01-00-01,06-03-11,20:00:00,REGULAR,000088118,000137184                                                                                                                                                                                                      
A039,R085,01-00-02,05-28-11,00:00:00,REGULAR,000311920,000218147
A039,R085,01-00-02,05-28-11,04:00:00,REGULAR,000311988,000218173
A039,R085,01-00-02,05-28-11,08:00:00,REGULAR,000311998,000218182
A039,R085,01-00-02,05-28-11,12:00:00,REGULAR,000312093,000218238
A039,R085,01-00-02,05-28-11,16:00:00,REGULAR,000312288,000218383
A039,R085,01-00-02,05-28-11,20:00:00,REGULAR,000312540,000218549
A039,R085,01-00-02,05-29-11,00:00:00,REGULAR,000312746,000218621
A039,R085,01-00-02,05-29-11,04:00:00,REGULAR,000312816,000218637              
A039,R085,01-00-02,05-29-11,04:00:00,RECOVR,000312816,000218637
A039,R085,01-00-02,05-29-11,08:00:00,AUD,000312835,000218647
A039,R085,01-00-02,05-29-11,12:00:00,REGULAR,000312915,000218687
A039,R085,01-00-02,05-29-11,16:00:00,REGULAR,000313078,000218788
A039,R085,01-00-02,05-29-11,20:00:00,REGULAR,000313292,000218946
A039,R085,01-00-02,05-30-11,00:00:00,REGULAR,000313473,000219032
A039,R085,01-00-02,05-30-11,04:00:00,REGULAR,000313517,000219044
A039,R085,01-00-02,05-30-11,08:00:00,REGULAR,000313528,000219049                   
A039,R085,01-00-02,05-30-11,12:00:00,REGULAR,000313590,000219092
A039,R085,01-00-02,05-30-11,16:00:00,REGULAR,000313761,000219190
A039,R085,01-00-02,05-30-11,20:00:00,REGULAR,000313935,000219294
A039,R085,01-00-02,05-31-11,00:00:00,REGULAR,000314066,000219321
A039,R085,01-00-02,05-31-11,04:00:00,REGULAR,000314085,000219325
A039,R085,01-00-02,05-31-11,08:00:00,REGULAR,000314116,000219358
A039,R085,01-00-02,05-31-11,12:00:00,REGULAR,000314279,000219509
A039,R085,01-00-02,05-31-11,16:00:00,REGULAR,000314467,000219632              
A039,R085,01-00-02,05-31-11,20:00:00,REGULAR,000314763,000219855
A039,R085,01-00-02,06-01-11,00:00:00,REGULAR,000314916,000219894
A039,R085,01-00-02,06-01-11,04:00:00,REGULAR,000314956,000219897
A039,R085,01-00-02,06-01-11,04:00:00,RECOVR,000314956,000219897
A039,R085,01-00-02,06-01-11,08:00:00,AUD,000314989,000219932
A039,R085,01-00-02,06-01-11,12:00:00,REGULAR,000315141,000220079
A039,R085,01-00-02,06-01-11,16:00:00,REGULAR,000315315,000220165
A039,R085,01-00-02,06-01-11,20:00:00,REGULAR,000315625,000220420                   
A039,R085,01-00-02,06-02-11,00:00:00,REGULAR,000315793,000220470
A039,R085,01-00-02,06-02-11,04:00:00,REGULAR,000315824,000220471
A039,R085,01-00-02,06-02-11,08:00:00,REGULAR,000315872,000220517
A039,R085,01-00-02,06-02-11,12:00:00,REGULAR,000316041,000220681
A039,R085,01-00-02,06-02-11,16:00:00,REGULAR,000316217,000220796
A039,R085,01-00-02,06-02-11,20:00:00,REGULAR,000316544,000221076
A039,R085,01-00-02,06-03-11,00:00:00,REGULAR,000316726,000221156
A039,R085,01-00-02,06-03-11,04:00:00,REGULAR,000316764,000221162              
A039,R085,01-00-02,06-03-11,08:00:00,REGULAR,000316800,000221197
A039,R085,01-00-02,06-03-11,12:00:00,REGULAR,000316979,000221380
A039,R085,01-00-02,06-03-11,16:00:00,REGULAR,000317178,000221534
A039,R085,01-00-02,06-03-11,20:00:00,REGULAR,000317489,000221773                                                                                                                                                                                                      
A039,R085,01-03-00,05-28-11,00:00:00,REGULAR,001621888,003644774
A039,R085,01-03-00,05-28-11,04:00:00,REGULAR,001621928,003644817
A039,R085,01-03-00,05-28-11,08:00:00,REGULAR,001621932,003644833
A039,R085,01-03-00,05-28-11,12:00:00,REGULAR,001621969,003644973
A039,R085,01-03-00,05-28-11,16:00:00,REGULAR,001622100,003645201
A039,R085,01-03-00,05-28-11,20:00:00,REGULAR,001622278,003645455
A039,R085,01-03-00,05-29-11,00:00:00,REGULAR,001622394,003645610
A039,R085,01-03-00,05-29-11,04:00:00,REGULAR,001622429,003645638              
A039,R085,01-03-00,05-29-11,04:00:00,RECOVR,001622429,003645638
A039,R085,01-03-00,05-29-11,08:00:00,AUD,001622440,003645653
A039,R085,01-03-00,05-29-11,12:00:00,REGULAR,001622485,003645756
A039,R085,01-03-00,05-29-11,16:00:00,REGULAR,001622591,003645950
A039,R085,01-03-00,05-29-11,20:00:00,REGULAR,001622705,003646153
A039,R085,01-03-00,05-30-11,00:00:00,REGULAR,001622798,003646293
A039,R085,01-03-00,05-30-11,04:00:00,REGULAR,001622819,003646313
A039,R085,01-03-00,05-30-11,08:00:00,REGULAR,001622824,003646332                   
A039,R085,01-03-00,05-30-11,12:00:00,REGULAR,001622859,003646411
A039,R085,01-03-00,05-30-11,16:00:00,REGULAR,001622972,003646571
A039,R085,01-03-00,05-30-11,20:00:00,REGULAR,001623085,003646764
A039,R085,01-03-00,05-31-11,00:00:00,REGULAR,001623163,003646854
A039,R085,01-03-00,05-31-11,04:00:00,REGULAR,001623173,003646861
A039,R085,01-03-00,05-31-11,08:00:00,REGULAR,001623192,003646922
A039,R085,01-03-00,05-31-11,12:00:00,REGULAR,001623283,003647186
A039,R085,01-03-00,05-31-11,16:00:00,REGULAR,001623383,003647402              
A039,R085,01-03-00,05-31-11,20:00:00,REGULAR,001623597,003647728
A039,R085,01-03-00,06-01-11,00:00:00,REGULAR,001623701,003647830
A039,R085,01-03-00,06-01-11,04:00:00,RECOVR,001623723,003647840
A039,R085,01-03-00,06-01-11,04:00:00,AUD,001623723,003647840
A039,R085,01-03-00,06-01-11,08:00:00,REGULAR,001623734,003647916
A039,R085,01-03-00,06-01-11,12:00:00,REGULAR,001623839,003648197
A039,R085,01-03-00,06-01-11,16:00:00,REGULAR,001623924,003648408
A039,R085,01-03-00,06-01-11,20:00:00,REGULAR,001624132,003648813                   
A039,R085,01-03-00,06-02-11,00:00:00,REGULAR,001624216,003648918
A039,R085,01-03-00,06-02-11,04:00:00,REGULAR,001624234,003648930
A039,R085,01-03-00,06-02-11,08:00:00,REGULAR,001624249,003648998
A039,R085,01-03-00,06-02-11,12:00:00,REGULAR,001624352,003649265
A039,R085,01-03-00,06-02-11,16:00:00,REGULAR,001624448,003649469
A039,R085,01-03-00,06-02-11,20:00:00,REGULAR,001624692,003649859
A039,R085,01-03-00,06-03-11,00:00:00,REGULAR,001624814,003649993
A039,R085,01-03-00,06-03-11,04:00:00,REGULAR,001624845,003650004              
A039,R085,01-03-00,06-03-11,08:00:00,REGULAR,001624865,003650074
A039,R085,01-03-00,06-03-11,12:00:00,REGULAR,001624984,003650330
A039,R085,01-03-00,06-03-11,16:00:00,REGULAR,001625102,003650515
A039,R085,01-03-00,06-03-11,20:00:00,REGULAR,001625319,003650938                                                                                                                                                                                                      
A039,R085,01-03-01,05-28-11,00:00:00,REGULAR,001333831,007704597
A039,R085,01-03-01,05-28-11,04:00:00,REGULAR,001333863,007704676
A039,R085,01-03-01,05-28-11,08:00:00,REGULAR,001333869,007704729
A039,R085,01-03-01,05-28-11,12:00:00,REGULAR,001333909,007705034
A039,R085,01-03-01,05-28-11,16:00:00,REGULAR,001333998,007705471
A039,R085,01-03-01,05-28-11,20:00:00,REGULAR,001334123,007705972
A039,R085,01-03-01,05-29-11,00:00:00,REGULAR,001334195,007706290
A039,R085,01-03-01,05-29-11,04:00:00,REGULAR,001334232,007706364              
A039,R085,01-03-01,05-29-11,08:00:00,REGULAR,001334240,007706394
A039,R085,01-03-01,05-29-11,12:00:00,REGULAR,001334261,007706656
A039,R085,01-03-01,05-29-11,16:00:00,REGULAR,001334342,007707056
A039,R085,01-03-01,05-29-11,20:00:00,REGULAR,001334453,007707448
A039,R085,01-03-01,05-30-11,00:00:00,REGULAR,001334526,007707658
A039,R085,01-03-01,05-30-11,04:00:00,REGULAR,001334544,007707684
A039,R085,01-03-01,05-30-11,08:00:00,REGULAR,001334547,007707729
A039,R085,01-03-01,05-30-11,12:00:00,REGULAR,001334577,007707914              
A039,R085,01-03-01,05-30-11,16:00:00,REGULAR,001334663,007708282
A039,R085,01-03-01,05-30-11,20:00:00,REGULAR,001334742,007708671
A039,R085,01-03-01,05-31-11,00:00:00,REGULAR,001334792,007708848
A039,R085,01-03-01,05-31-11,04:00:00,REGULAR,001334803,007708878
A039,R085,01-03-01,05-31-11,08:00:00,REGULAR,001334815,007709013
A039,R085,01-03-01,05-31-11,12:00:00,REGULAR,001334899,007709553
A039,R085,01-03-01,05-31-11,16:00:00,REGULAR,001334971,007709978
A039,R085,01-03-01,05-31-11,20:00:00,REGULAR,001335163,007710625              
A039,R085,01-03-01,06-01-11,00:00:00,REGULAR,001335228,007710843
A039,R085,01-03-01,06-01-11,04:00:00,REGULAR,001335239,007710859
A039,R085,01-03-01,06-01-11,04:00:00,RECOVR,001335239,007710859
A039,R085,01-03-01,06-01-11,08:00:00,AUD,001335249,007710984
A039,R085,01-03-01,06-01-11,12:00:00,REGULAR,001335315,007711559
A039,R085,01-03-01,06-01-11,16:00:00,REGULAR,001335377,007712018
A039,R085,01-03-01,06-01-11,20:00:00,REGULAR,001335546,007712792
A039,R085,01-03-01,06-02-11,00:00:00,REGULAR,001335613,007713011                   
A039,R085,01-03-01,06-02-11,04:00:00,REGULAR,001335627,007713034
A039,R085,01-03-01,06-02-11,08:00:00,REGULAR,001335636,007713162
A039,R085,01-03-01,06-02-11,12:00:00,REGULAR,001335709,007713724
A039,R085,01-03-01,06-02-11,16:00:00,REGULAR,001335785,007714129
A039,R085,01-03-01,06-02-11,20:00:00,REGULAR,001335961,007714916
A039,R085,01-03-01,06-03-11,00:00:00,REGULAR,001336058,007715171
A039,R085,01-03-01,06-03-11,04:00:00,REGULAR,001336078,007715186
A039,R085,01-03-01,06-03-11,08:00:00,REGULAR,001336091,007715324              
A039,R085,01-03-01,06-03-11,12:00:00,REGULAR,001336170,007715851
A039,R085,01-03-01,06-03-11,16:00:00,REGULAR,001336246,007716314
A039,R085,01-03-01,06-03-11,20:00:00,REGULAR,001336413,007717110                                                                                                                                                                                                                                                    
A039,R085,01-06-00,05-28-11,00:00:00,REGULAR,003570082,002459778
A039,R085,01-06-00,05-28-11,04:00:00,REGULAR,003570166,002459784
A039,R085,01-06-00,05-28-11,08:00:00,REGULAR,003570189,002459794
A039,R085,01-06-00,05-28-11,12:00:00,REGULAR,003570236,002459975
A039,R085,01-06-00,05-28-11,16:00:00,REGULAR,003570500,002460211
A039,R085,01-06-00,05-28-11,20:00:00,REGULAR,003570847,002460471
A039,R085,01-06-00,05-29-11,00:00:00,REGULAR,003571180,002460600
A039,R085,01-06-00,05-29-11,04:00:00,REGULAR,003571288,002460626              
A039,R085,01-06-00,05-29-11,08:00:00,REGULAR,003571311,002460635
A039,R085,01-06-00,05-29-11,12:00:00,REGULAR,003571374,002460716
A039,R085,01-06-00,05-29-11,16:00:00,REGULAR,003571619,002460905
